Num_Occupants,House_Area (sqft),Appliance_Score,Connected_Load(kw),Temperature_C,Humidity (%),Expected_Energy(kwh),Actual_Energy(kwh),Usage_Deviation(%),Cluster_Avg_Energy(kwh),Abnormal_Usage,Month,Year,Region_Code_IN_KL_ALP,Region_Code_IN_KL_ERN,Region_Code_IN_KL_TVM,Dwelling_Type_Apartment,Dwelling_Type_Independent House,Dwelling_Type_Villa
6,-1.5396285473782132,9,-1.076442473292069,0.9757640059702761,-1.6695943690794781,0.27660444152598096,-0.03349602304203597,-0.26240629623869394,-1.512705455206626,0,1,2023,0,0,1,0,0,1
3,0.2961952660320062,15,-1.4450711602624675,0.1817568173107969,-0.7531935639354224,-0.555531978916566,-0.5492499648306826,-0.28878708671336384,0.9693636295696716,0,1,2023,0,0,1,1,0,0
6,1.3157835685567587,13,-1.1605156826011072,-0.2791180177470709,1.4146643711204587,0.3114218649754604,-0.06978981894568105,-0.3289156130691997,0.22874624137029173,0,1,2023,0,0,1,0,1,0
3,0.4741289587163813,9,1.219402857839361,0.7152695339810468,-0.7714693634682099,-0.040234111864277465,-0.18249160622542235,0.25666362338262755,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
3,-0.9620501322360748,13,1.212935687892512,-0.5095554352760043,-1.1378556302921867,0.04680944675941989,-0.9618531182616,-1.2284634122125206,0.22874624137029173,0,1,2023,0,0,1,0,1,0
2,-1.1075038651447306,6,-1.5097428597309583,-0.07122339106335833,-1.276229541040434,-2.1257977764880662,-1.7564962285729966,-0.8438983679690933,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
6,-1.1767003011886543,13,0.5274156735265073,-0.6548311985007675,1.4999514356067993,0.8336832167176446,0.2301115472054951,-0.33597526122439303,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
6,1.4231086530330486,7,1.174132668211417,1.3239248868020352,-0.6391873858975584,1.108740861968528,0.25494414440272606,-0.4756819826113772,0.22874624137029173,0,1,2023,0,0,1,0,1,0
3,-0.9832327146985005,15,-0.9276975645145397,0.5950413161398628,-1.649578017210235,-0.21780297145662,-0.9561225189083926,-1.0672061859307356,0.9693636295696716,0,1,2023,0,0,1,1,0,0
4,0.846942410055072,8,-0.7466168060027648,0.8455167699756606,1.2284252711196726,-0.015861915449642106,0.35336689252538395,0.9473944613039134,0.9693636295696716,1,1,2023,0,0,1,1,0,0
6,-0.4324855706754347,7,0.029443587619127045,1.0458971330442999,-0.6879228513183244,0.5168446633273861,-0.012483825413609729,-0.4002552154795745,-0.9922716148503031,0,1,2023,0,1,0,0,0,1
5,0.36397952991176813,14,0.3980722745895252,0.2193281353861662,0.2728620384053578,0.8615371554772271,-0.1614794085969961,-0.7703294029833943,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
4,1.01075438109783,10,-1.5032756897841093,-1.994874876522286,-0.5512894929065326,-1.4120405957737476,-0.1204407308590469,1.2628492657122898,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
6,1.2607088541544522,16,-0.9470990743550869,0.40217521668629863,1.378983048223111,1.0182155609998822,0.27595634203115227,-0.40062677590879525,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
4,-0.2870318377667789,6,0.7214307719319801,-1.0130110974859583,1.522578615980727,-0.7539912925785954,-0.7727433396057628,-0.4400121814061897,-0.9922716148503031,0,1,2023,0,1,0,0,0,1
1,-0.3293970026916301,9,0.4304081243237712,0.8555357881290923,0.48520942345298296,-1.1335012081779166,-1.1299506992890107,-0.6581181533587421,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
6,1.054531718186843,18,-0.2033745304674407,-2.2077790122827134,-0.4129155821582852,0.49247246691275076,-0.14810801010617927,-0.5373610138620137,0.22874624137029173,0,1,2023,0,0,1,0,1,0
5,-0.27714663261764694,8,-1.1475813427074089,-0.11380421821544437,-1.2718781601992943,-0.6077581140907838,-0.6332987553443878,-0.3623560516990629,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
2,0.023646038348796698,20,-0.8565586950991995,-0.36177491751288376,1.2728093556992983,-0.25958387959599444,0.4989256665083914,0.8392703764006891,0.9693636295696716,1,1,2023,0,0,1,1,0,0
4,-0.2870318377667789,6,0.7214307719319801,0.0965951630066257,0.3137650183120724,-0.4162622851186501,-0.2856423945831522,-0.047644368149127876,-0.9922716148503031,0,1,2023,0,1,0,0,0,1
5,-0.27714663261764694,8,-1.1475813427074089,-0.3342226175909461,0.9220880599034251,-0.6739112186447943,-1.015338712224867,-0.8446414888275348,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
6,1.1901002459463668,8,0.23639302591829778,1.2462774961129373,-0.12050278963368634,0.8058292779580608,0.058193566609279095,-0.5031774543737092,0.22874624137029173,0,1,2023,0,0,1,0,1,0
6,1.5840962797474831,15,1.3875492764574373,-0.06871863652500085,0.7610869687812506,1.6553744101253474,3.065513061983924,1.8922726328121602,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
5,0.5772175267001859,8,0.12645113682186318,0.7478313429796993,-1.2927647882367659,0.18259739821238796,-0.35822998639044307,-0.5826913862269395,0.22874624137029173,0,1,2023,0,0,1,0,1,0
3,-0.4692020469436391,8,0.3334005751210345,-0.5897075805034597,-1.02907110926369,-0.9106696981012511,-0.18249160622542235,1.2037711574661984,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
2,-0.9253336559678705,10,-1.2381217219632963,-1.2259152332463867,1.6774877739253062,-1.8089592230978078,-0.6785508650394447,0.8370410138253648,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
5,-0.6499600839563376,16,-0.28098056982962993,-1.2184009696313125,1.3685397342043761,-0.015861915449642106,0.9723026212409923,0.9013209680805465,0.22874624137029173,1,1,2023,0,0,1,0,1,0
2,-1.4337156350660851,8,-1.7296266379238276,-0.9629160067187988,0.18496414541433204,-2.160615199937545,-1.6972800352565223,-0.6878429876963983,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
3,-1.1089160373088924,18,-1.755495317711224,0.8655548062825239,1.582627671588457,-0.10290547407333947,-0.18249160622542235,-0.7023338444360058,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
1,-1.0905577991747903,12,0.5662186932076022,0.7202790430577617,-0.5539003214112167,-0.7296190961639607,-1.0669141064037315,-0.8773388065989566,0.22874624137029173,0,1,2023,0,0,1,0,1,0
3,0.4741289587163813,9,1.219402857839361,-0.3442416357443787,0.3842573879385384,-0.37099963463432717,0.3211243462334576,0.7159123138994158,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
1,-0.7841164395516997,9,1.633301734437703,0.4723083437603223,1.7175204776637925,-0.7296190961639607,0.4293235151289728,1.2468721672557996,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
4,0.846942410055072,8,-0.7466168060027648,-0.5145649443527212,1.3302475828023455,-0.9420053792057821,-0.18249160622542235,-0.3686725789958149,0.9693636295696716,1,1,2023,0,0,1,1,0,0
4,1.5332580818376615,11,0.48861265384541297,-0.6823834984227052,-0.7827829536551738,-0.15861335159250584,1.008864683312403,1.3884366907888874,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
2,-0.6683183220904398,14,0.18465566634350494,-1.1307345607887829,-0.8027993055244169,-0.7957722007179705,1.2083124654340534,2.4466407932094483,2.110314741120058,1,1,2023,1,0,0,0,1,0
2,0.5532105999094369,18,-1.2898590815380893,0.5649842616795677,1.5765357384108618,-0.39537183104896256,-0.5110459691426348,-0.3642138538451664,-1.512705455206626,0,1,2023,0,0,1,0,0,1
5,1.5784475910908362,20,-0.41679113871346096,-0.3567654084361679,-0.669647051785537,1.0391060150695703,0.031450769627645446,-0.6662924828015975,0.22874624137029173,0,1,2023,0,0,1,0,1,0
2,1.2917766417660097,18,-0.5720032174378394,-1.293543605782052,-1.5947506186118725,-0.6773929609897421,-0.2436220221706146,0.24180120621379936,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
2,1.2917766417660097,18,-0.5720032174378394,-0.31167982674572436,-1.2353265611337194,-0.37099963463432717,0.16232331798258476,0.5063522318189396,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
6,1.3157835685567587,13,-1.1605156826011072,-2.828958137795492,-0.8376103522535358,-0.5903494023660448,-0.7135271462892885,-0.4868287954879983,0.22874624137029173,0,1,2023,0,0,1,0,1,0
6,0.21852579700311228,13,0.22992585597144882,-1.6467139956905268,0.5287232318643816,0.33579406139009577,-0.5091357693582321,-0.855416741274935,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
3,-0.7629338570892742,9,0.30753189533363806,1.5092767226405241,0.40601429214423773,-0.18994903269703683,-0.36205038595924777,-0.32631469006465474,0.9693636295696716,0,1,2023,0,0,1,1,0,0
5,-1.5029120711100088,16,1.4586881458727776,0.22183288992452457,-0.3989911634666374,1.5439586550870148,2.954860625375911,1.8840983033693048,-1.0323049871854038,1,1,2023,1,0,0,0,0,1
6,-1.1696394403678458,7,0.7796353014536219,0.5098796618356917,0.8672606613050632,0.6456691300904573,-0.24361799932629905,-0.7365174039243103,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
1,1.3412026675116695,6,-1.2575232318038436,2.0678369846943543,-1.5695126097332615,-2.007418536759838,-1.4661458613438325,-0.39839741333347106,0.22874624137029173,1,1,2023,0,0,1,0,1,0
1,0.8511789265475571,6,-1.5291443695715057,0.6050603342932945,0.5139285370045059,-2.393891937049054,-1.8004308236142517,-0.6413979340438105,0.22874624137029173,1,1,2023,0,0,1,0,1,0
1,1.3355539788550226,15,-0.15163717089264786,1.101001732888175,-1.247510427488911,-0.5450867518817218,-0.6982455480140694,-0.500948091798385,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
1,-0.09073990694830159,21,1.348746256776343,-1.0330491337928225,0.9821371155111563,0.11644429365837754,-0.1003530154961194,-0.22785117632116858,-1.0323049871854038,0,1,2023,1,0,0,0,0,1
1,-0.9168606229829003,7,0.7472994517193765,-0.3567654084361679,0.247624029526746,-1.5478285472267157,-0.33616621019495624,1.084128699257132,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
3,0.15356587745167374,14,1.4716224857664755,1.579409849714548,0.816784643547841,1.0112520763099864,1.8702573962101234,1.2621061448538486,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
2,-1.2105924331285354,17,0.25579453575884525,-0.36928918112795794,-1.482484992910464,-0.17950380566219337,-0.18249160622542235,-0.5678289690581114,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
1,0.659123512221565,8,-0.552601707597292,-0.7625356436501605,-0.22145482514813092,-2.0317907331744727,-0.13086038610622483,2.2370807111289723,-1.0323049871854038,1,1,2023,1,0,0,0,0,1
6,1.2578845098261286,15,-1.2251873820695982,-0.3943367265115381,1.7410179342059486,0.4855089822228551,-0.42890737841333154,-0.8509580161242868,-1.512705455206626,0,1,2023,0,0,1,0,0,1
3,1.0404099965452258,15,-1.8136998472328663,-0.609745616810324,0.5069663276586823,-0.015861915449642106,-0.8739839281790897,-0.44298466483995536,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
5,-0.8377789817898447,18,-1.018237943770427,-0.9478874794886504,0.594864220649708,0.3427575460799914,-0.18249160622542235,-0.8528158182703902,0.9693636295696716,1,1,2023,0,0,1,1,0,0
3,-1.048192634249939,21,0.3980722745895252,0.8530310335907347,-1.105655412067752,1.1923026782472768,0.08302616380651004,-0.6975035588561366,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
3,0.8864832306515997,8,-0.9018288847271433,-0.2064801361346898,-1.4842255452469197,-1.2936613560455192,-0.31972751055475607,0.7850225537344665,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
6,0.7226712596088417,18,-1.0635081333983707,-0.34173688120602036,-0.30935271813915605,0.9242085176862891,0.4306825245677461,-0.18029144138091868,0.22874624137029173,0,1,2023,0,0,1,0,1,0
3,-0.2729101161251618,6,0.5144813336328093,1.2362584779595056,-1.23097518029258,-0.572940690641305,-0.6925149486608623,-0.47159481788994945,2.110314741120058,0,1,2023,1,0,0,0,1,0
5,-1.1173890702938627,18,0.41100661448322373,0.003919245087380283,1.6365847940185918,1.2723827521810787,2.4466392996173423,1.6236344424855922,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
5,0.9768622491579491,21,0.02297641767227751,0.08156663577647816,1.3676694580361477,1.5161047163274308,0.7382246898565316,-0.2311952201841549,2.110314741120058,0,1,2023,1,0,0,0,1,0
4,-1.5523380968556684,11,1.588031544809759,-0.6798787438843477,-0.20578985412002743,0.2661592144911369,-0.25507919803271384,-0.5154389485379923,2.110314741120058,0,1,2023,1,0,0,0,1,0
6,-1.7133257235701032,7,-0.07403113153045861,-0.7224595710364328,0.4469172720509524,-0.123795928143027,-0.7077965469360814,-0.8108294897684508,2.110314741120058,0,1,2023,1,0,0,0,1,0
6,-1.0044152971609261,6,-0.0481624517430622,0.5850222979864311,0.6296752673788262,0.2000061099371277,-0.3142953913491879,-0.5418197390126622,-1.512705455206626,0,1,2023,0,0,1,0,0,1
4,-1.299559279470723,17,1.0383220993275861,0.013938263240812869,1.4259779613074222,1.0251790456897778,1.767566907344458,1.1435783679324443,0.22874624137029173,1,1,2023,0,0,1,0,1,0
3,1.0404099965452258,15,-1.8136998472328663,0.023957281394244564,0.38860876877967804,-0.7505095502336476,-0.9503919195551855,-0.6960173171392537,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
1,-1.4845538329759065,20,0.37220359480212883,-0.7374880982665803,-0.06480511486709539,-0.27351084897578637,-0.6581313525416191,-0.6465997800529004,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
5,1.1957489346030137,15,0.8055039812410183,-1.341133942010853,-0.442504971878036,0.537735117397073,-0.18249160622542235,-0.5035490148029299,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
2,0.72125908744468,10,0.48861265384541297,0.4798226073753965,-0.745361078421371,-0.6843564456796378,0.36622368368968095,1.1060507645811535,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
5,0.3781012515533852,14,-1.1023111530794654,0.05651909039289802,-1.3937168237512105,0.19304262524723204,-0.3410381883308215,-0.5689436503457735,2.110314741120058,0,1,2023,1,0,0,0,1,0
6,0.4571828927464408,6,-0.4555941583945553,1.4942481954103775,0.887277013174307,0.3218670920103032,0.03718136898085285,-0.2115025174354577,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
4,0.7579755637128844,10,-0.34565226929812065,-1.1783248970175848,0.2772134192464974,-0.7505095502336476,0.8106906837911024,1.8153596239634744,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
4,-1.617298016407107,16,1.316410407042097,-0.5371077351979429,-0.9168054835622815,-0.015861915449642106,2.747650633058442,2.3894204871094598,0.22874624137029173,1,1,2023,0,0,1,0,1,0
3,0.46706809789557274,6,0.7149636019851312,0.06653810854632972,-0.9089729980482295,-0.8131809124427096,-0.0473950923617292,0.6572057660825449,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
5,0.07307206409445645,11,1.180599838158266,-0.9629160067187988,0.5974750491543921,0.37061148483957396,-0.48812357172980586,-0.8517011369827282,0.22874624137029173,0,1,2023,0,0,1,0,1,0
4,1.1999854510954988,21,-1.800765507339168,-1.263486551321756,-0.8088912387020127,-0.08201502000365192,1.6817811698795888,2.1493924498328862,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
4,-1.2896740743215909,8,-0.36505377913866816,-0.7850784344953823,1.5478166248593388,-0.868888789961876,0.6389394998170546,1.7206117145121955,2.110314741120058,1,1,2023,1,0,0,0,1,0
4,1.01075438109783,10,-1.5032756897841093,0.7152695339810468,-0.9664112251512761,-0.6599842492650024,-0.49003377151420824,-0.11935553098872345,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
2,0.8667128203533359,13,1.2000013479988134,-0.7976022071871723,-0.9977411672074831,-0.4197440274635979,1.3409865460572004,2.1237547802166574,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
1,-0.7798799230592146,11,-0.8888945448334451,-0.04367109114142072,-0.8236859335618885,-1.6453173328852566,-1.2827666820412025,-0.44298466483995536,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
1,-0.24749101717025107,19,0.5338828434733562,-0.14135651813738198,0.5826803542945164,-0.13424115517787047,-0.6008253590095471,-0.6692649662353632,2.110314741120058,0,1,2023,1,0,0,0,1,0
6,1.4810077117636784,8,-1.412735310528222,-0.957906497642083,-0.6957553368323764,-0.5973128870559404,0.513790910665688,1.213803289055157,2.110314741120058,1,1,2023,1,0,0,0,1,0
5,-0.8377789817898447,18,-1.018237943770427,0.8405072608989456,-0.12746499897950997,1.0077703339650392,0.08302616380651004,-0.5949528803912227,0.9693636295696716,0,1,2023,0,0,1,1,0,0
6,-1.1767003011886543,13,0.5274156735265073,-0.9128209159516395,-0.5599922545888125,0.7327126887141546,0.8522990331971106,0.40454467421246715,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
6,0.8398815492342634,16,0.48861265384541297,-0.10628995460037015,-1.1787586101989014,1.3977254765992027,0.4497845224117703,-0.4444709065568382,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
3,-0.7629338570892742,9,0.30753189533363806,0.03147154500931789,-0.9846870246840635,-0.6216850834705758,-0.7097067467204837,-0.457103961150342,0.9693636295696716,0,1,2023,0,0,1,1,0,0
1,-1.6709605586452518,12,0.6179560527823945,-0.5571457715048063,-0.17881129290496006,-1.0603846189340105,-0.18249160622542235,-0.30476418516985404,0.22874624137029173,1,1,2023,0,0,1,0,1,0
6,1.5318459096735,8,0.5532843533139037,-0.30166080859229266,-1.1160987260864874,0.3880201965643137,-0.10990401441813151,-0.42663600595424445,0.22874624137029173,0,1,2023,0,0,1,0,1,0
4,0.6873669555047991,19,1.4651553158196267,0.7828979065167111,1.608735956635296,1.7598266804737845,0.453604921980575,-0.6335951650301758,2.110314741120058,0,1,2023,1,0,0,0,1,0
5,0.38798645670251714,10,-0.3973896288729135,1.905027939701086,1.7453693150470884,0.5969247372611879,-0.18249160622542235,-0.6209621104366718,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
5,-0.8744954580580491,8,-0.830690015311803,-0.42439378097183317,-1.350203015339812,-0.5764224329862528,-0.7364495437021175,-0.5291866844191583,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
5,1.4908929169128105,16,1.3940164464042863,0.3245278259972017,-1.0812876793573685,1.5613673668117545,-0.18249160622542235,2.4938289677204777,0.22874624137029173,1,1,2023,0,0,1,0,1,0
3,-0.5652297541066352,16,0.4692111440048655,-0.14636602721409783,1.1657653870072586,0.2348235333866059,-0.551160164615085,-0.8442699283983142,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
1,0.6916034719972842,16,1.1870670081051156,-0.04868060021813657,-1.3084297592648695,-0.2038760020768281,-0.7097067467204837,-0.7606688318236561,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
3,0.5447375669244666,20,0.773168131506773,-1.6216664503069467,-1.1500394966473784,0.27660444152598096,1.255935221849248,1.2494730902603446,-1.0323049871854038,1,1,2023,1,0,0,0,0,1
2,0.7269077761013268,20,-0.22277604030798814,0.07405237216140394,1.479935083737557,0.1373347477280657,-0.09844281571171738,-0.24048423091467247,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
6,-0.768582545745921,11,0.30106472538678913,1.0609256602744466,-1.218791313937388,1.1540035124528503,0.26067474375593275,-0.49574624578929505,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
5,1.4160477922122399,11,-1.4321368203687692,-0.6773739893459892,-0.1831626737461003,-0.5346415248468784,-0.845330931413054,-0.7097650530204198,0.9693636295696716,0,1,2023,0,0,1,1,0,0
4,-1.723210928719235,19,-0.9988364339298798,-1.0505824155613275,-1.198774962068145,0.06769990082910743,-0.5721723622435112,-0.7662422382619666,0.9693636295696716,0,1,2023,0,0,1,1,0,0
1,0.9754500769937873,16,1.4328194660853812,0.24938518984646219,-1.5364421153405983,-0.008898430759746466,0.5847597561308558,0.7103389074611054,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
6,0.5235549844620411,21,-1.0441066235578234,1.5318195134857469,0.47389583326601975,2.069701749174146,0.8184530808014325,-0.457103961150342,0.22874624137029173,1,1,2023,0,0,1,0,1,0
1,-0.5793514757482523,9,-1.3415964411128818,-0.47448887173899346,-1.2031263429092847,-2.160615199937545,-0.18249160622542235,2.1308144283718513,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
4,-1.3729922320071317,18,0.9154458703374535,-0.43441279912526576,1.4529565225224894,0.920726775341342,0.0008875730772070941,-0.6313658024548515,2.110314741120058,0,1,2023,1,0,0,0,1,0
6,0.4148177278215896,7,1.2840745573078518,-0.28663228136214514,-1.5477557055275621,0.5621073138117084,-0.2531689982483112,-0.6982466797145781,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
2,-0.7078591426869676,14,1.1482639884240207,-0.37930819928138965,-0.11615140879254611,-0.18994903269703683,-0.7727433396057628,-0.8502148952658453,2.110314741120058,0,1,2023,1,0,0,0,1,0
3,0.4741289587163813,9,1.219402857839361,-0.2240134179031957,1.1605437299978905,-0.33270046883990056,-0.45373997561056284,-0.3367183820828344,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
2,1.168917663483941,18,1.0512564392212846,-2.012408158290791,1.2606254893441067,-0.3257369841500049,0.2648424335465843,0.5984992182656739,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
2,-1.559398957676477,9,-1.0376394536109743,0.24437568076974633,0.3085433613027044,-1.499084154397445,-1.5578354509951473,-1.0497428457573625,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
4,1.0841873336342387,21,0.8572413408158112,-0.6473169348856933,0.09445542391862352,1.1644487394876943,0.09448736251292485,-0.670751207952246,0.22874624137029173,0,1,2023,0,0,1,0,1,0
2,0.21146493618230375,20,-1.1475813427074089,-1.6867900683042545,1.0195589907449585,-0.7922904583730227,0.1388529910325014,0.9031787702266498,0.9693636295696716,1,1,2023,0,0,1,1,0,0
2,-0.1316928997089911,8,-0.3262507594575738,1.616981167789917,-0.17184908355913645,-0.9942315143800006,-0.7784739389589699,-0.2427135934899967,-1.0323049871854038,0,1,2023,1,0,0,0,0,1
5,1.1675054913197795,9,-0.39092245892606453,-0.2816227722854293,-0.4999431989810825,-0.23869342552630754,-0.43845837733534365,-0.3879937213152914,0.22874624137029173,0,1,2023,0,0,1,0,1,0
4,1.5770354189266746,21,-0.7983541655775577,0.013938263240812869,-1.4180845564615938,0.7710118545085826,-0.18440180600982503,-0.7439486125087243,0.9693636295696716,0,1,2023,0,0,1,1,0,0
6,0.19593104237652498,6,0.9348473801780004,-1.1307345607887829,-0.5965438536543876,-0.015861915449642106,0.6518053706430417,0.7801922681545973,0.9693636295696716,1,1,2023,0,0,1,1,0,0
1,0.822935483264323,13,-0.09343264137100607,-0.339232126667662,1.1239921309323155,-1.161355146937499,-0.8720737283946873,-0.232309901471817,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
6,1.5840962797474831,15,1.3875492764574373,-0.2690989995936392,1.2562741085029672,1.56833085150165,0.7286736909345202,-0.2705806256815494,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
1,-0.4268368820187879,8,-0.022293771955665783,0.0064239996257386515,1.0926621888761086,-1.6487990752302044,-1.299958480100824,-0.4697370157438459,0.22874624137029173,1,1,2023,0,0,1,0,1,0
2,-1.2105924331285354,17,0.25579453575884525,-1.4688764234671101,1.6757472215888507,-0.5381232671918262,-0.5626213633214994,-0.3211128440555649,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
4,1.01075438109783,10,-1.5032756897841093,-0.44693657181705493,-1.1543908774885179,-0.9803045450002087,-0.8969063255919186,-0.43258097282177566,-0.6920213223370446,0,1,2023,0,1,0,0,1,0
2,1.1110186047533113,13,0.9154458703374535,-0.09376618190858098,1.69750412579455,-0.311810014770213,-0.7727433396057628,-0.7692147216957321,2.110314741120058,0,1,2023,1,0,0,0,1,0
4,-0.7586973405967891,20,0.20405717618405242,-0.14386127267574034,-1.1378556302921867,0.9938433645852468,0.44214372327416085,-0.21261719872311977,-0.6119545776668434,0,1,2023,1,0,0,1,0,0
4,-1.679433591630222,19,0.6308903926760929,0.05902384493125639,0.0422388538249444,1.1226678313483192,0.3428133344852364,-0.39356712775360186,0.9693636295696716,0,1,2023,0,0,1,1,0,0
4,-1.3729922320071317,18,0.9154458703374535,-0.609745616810324,-1.3432408059939882,0.851091928442383,0.27213594246234757,-0.3017917017360884,2.110314741120058,0,1,2023,1,0,0,0,1,0
3,-0.7629338570892742,9,0.30753189533363806,0.7603551156714903,0.7445517215849193,-0.015861915449642106,-0.5759927618123162,-0.439640620976969,0.9693636295696716,0,1,2023,0,0,1,1,0,0
1,-1.1696394403678458,18,-0.6366749169063302,2.215617502457474,0.3381327510224557,-0.040234111864277465,-0.45182977582616046,-0.547021585021752,0.22874624137029173,0,1,2023,0,0,1,0,1,0
3,0.8864832306515997,8,-0.9018288847271433,-1.3812100146245807,0.8498551379405035,-1.593091197711038,-0.016321605801110795,1.701290572192719,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
6,0.8822467141591146,13,1.3293447469357955,1.0333733603525088,-0.3537368027187831,1.8468702390974818,0.31798073728800474,-0.8019120394671541,0.22874624137029173,0,1,2023,0,0,1,0,1,0
2,0.8667128203533359,13,1.2000013479988134,0.7653646247482052,-0.6522415284209778,0.07814512786395089,1.235741707417484,1.422620250277192,-0.9922716148503031,1,1,2023,0,1,0,0,0,1
3,0.15356587745167374,14,1.4716224857664755,0.0064239996257386515,-1.2727484363675223,0.4506915587733757,-0.0449572217484501,-0.39356712775360186,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
5,1.1675054913197795,9,-0.39092245892606453,-2.575977929421336,1.5112650257937639,-0.9733410603103131,0.6320250831287583,1.8491716230225583,0.22874624137029173,1,1,2023,0,0,1,0,1,0
1,-1.507148587602494,21,0.48861265384541297,-0.4018509901266114,-0.7227338980474433,0.0015467962750976125,-0.42317677906012446,-0.5399619368665587,-0.9922716148503031,0,1,2023,0,1,0,0,0,1
3,1.4273451695255337,14,-0.8436243552055015,2.1429796208450926,0.5713667641075518,0.1582252017977526,1.21293877675127,1.314124604944747,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
6,-1.2868497299932675,19,-0.06109679163676069,1.1886681417307046,-0.6609442901032577,2.090592203243834,0.709571693090496,-0.5648564856243458,2.110314741120058,0,1,2023,1,0,0,0,1,0
6,-1.5466894081990217,10,1.633301734437703,-0.12883274544559192,0.5887722874721116,-0.015861915449642106,0.19954835065505672,-0.5403334972957794,-0.33172097132113165,0,1,2023,0,1,0,1,0,0
6,0.1436806723025418,7,-0.8630258650460487,0.3245278259972017,-0.8689402943097427,-0.09594198938344382,0.20092147050294318,0.309796764761188,-0.6119545776668434,1,1,2023,1,0,0,1,0,0
2,1.1364377037082218,8,-0.8630258650460487,0.37462291676436105,0.7724005589682138,-1.5199746084671326,-0.8493736210114838,0.17306252680796946,-0.33172097132113165,1,1,2023,0,1,0,1,0,0
1,0.15639022177999717,6,0.5015469937391109,-1.053087170099686,-1.128282592441679,-0.015861915449642106,-1.745035029866582,-1.0177886488443821,0.22874624137029173,1,1,2023,0,0,1,0,1,0
6,0.8822467141591146,13,1.3293447469357955,-0.6047361077336082,-1.0055736527215344,1.1679304818326415,-0.4117155803537103,-1.1868486441398018,0.22874624137029173,0,1,2023,0,0,1,0,1,0
6,-0.642899223135529,20,-0.07403113153045861,-0.1689088180593196,1.6444172795326437,1.631002213710712,0.1804463528110325,-0.826806588224941,0.9693636295696716,0,1,2023,0,0,1,1,0,0
4,-0.05684777500842061,19,1.6203673945440051,0.7428218339029843,-1.261434846180559,1.8120528156480025,1.476984759541848,0.2882462598663872,-0.6920213223370446,1,1,2023,0,1,0,0,1,0
