zone_id,ambient_light_lux,motion_detected,temperature_celsius,occupancy_count,day_of_week,time_of_day,special_event_flag,energy_price_per_kwh,prev_hour_energy_usage_kwh,traffic_density,avg_pedestrian_speed,adjusted_light_intensity,energy_consumption_kwh,lighting_action_class,hour,month,is_weekend,season,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Foggy,weather_condition_Rainy
5,-0.8857642365715265,0,-2.2928575160458746,-1.087449433631744,1,4,0,1.2460605339321926,0.19568049869779966,-1.3272318154053537,0.847771300057411,-0.787151191848638,0.91,0,2,3,0,2,1,0,0,0
4,-0.950428578389949,0,-0.7834021458717453,-0.879844979019196,1,4,0,1.4268140719325428,-1.4048387788685983,-0.05179002257658628,0.2760922385024002,1.0242904259918562,1.636,1,2,3,0,2,0,1,0,0
6,-0.9341679869337174,0,0.0328218691113031,0.7809906578811876,1,4,0,1.7254503521070357,-0.7480739718672144,0.16550746805350008,-0.1378822543477799,1.0175681043026903,2.185,1,3,3,0,2,1,0,0,0
6,-0.8641307009640307,0,0.7755697496731762,0.7809906578811876,1,4,0,0.5701994788004465,-0.15201851677352124,0.9213248267668437,1.7644291056542383,-0.4017380816698094,1.302,0,4,3,0,2,0,1,0,0
5,-0.9820602930518149,0,0.7164693806822313,0.7809906578811876,1,4,0,1.4268140719325428,-1.1951155631874844,-0.023446871624835827,-1.2713838419137495,1.1600813241130017,2.235,1,5,3,0,2,1,0,0,0
10,-0.7662363812209504,0,0.6749393916615677,-1.5026583428568399,1,4,0,0.9081300063663199,-0.8639736436909881,-0.6469961925633445,1.3603111483481098,-0.7893919657450263,1.192,0,5,3,0,2,1,0,0,0
10,0.7109813710178845,1,1.3138622996717808,2.026617385556475,1,1,0,1.1910485875842596,-0.4003749563958933,0.2505369209087511,0.15781381197377722,0.3901514133138997,1.613,1,6,3,0,2,1,0,0,0
12,1.196511513547827,1,-0.3665049483950804,0.36578174865609164,1,1,0,1.5604145130632368,1.0345733614222565,0.6189978832815064,-0.8081266713433098,0.20685610858931713,1.307,1,7,3,0,2,1,0,0,0
11,0.8472868212453518,1,0.4465244520479164,-0.2570316151815522,1,1,0,0.8216826621052824,1.2056633531621133,0.4961775624905879,0.5027925560155941,0.3399580780347969,1.526,1,7,3,0,2,1,0,0,0
8,0.037189714072460946,1,0.43374599388771184,3.272244113231763,1,1,0,0.6330702746266554,0.35021339446283134,0.21274605297308408,-0.6208524960063236,0.6599405904390802,1.769,1,8,3,0,2,0,1,0,0
11,0.67792372756678,1,0.32832371406602656,0.15817729404354372,1,1,0,1.6547207068025502,1.8127568722390228,0.8551908078794263,1.2518892573635394,0.974993400271308,1.981,1,9,3,0,2,0,0,0,1
5,1.3554539307529954,0,-0.01829196352951403,-0.2570316151815522,1,1,0,0.22441010175629786,1.498172048717351,-0.3824601170136741,1.0251889398503455,0.7957314885602249,1.706,1,10,3,0,2,0,0,1,0
10,0.8026355150653685,0,1.4352576521937221,-0.879844979019196,1,1,0,0.9395654042794244,-0.3065514125385528,-1.4783952871480224,0.1479572764297255,-0.9045677440193972,1.055,0,10,3,0,2,1,0,0,0
11,0.9530668329476338,0,-0.25309613222326793,-0.672240524406648,1,1,0,0.46017558610458115,0.49922725823625463,-0.6753393435150947,0.6999232668966324,-1.9577314753220103,0.782,2,11,3,0,2,1,0,0,0
9,0.9562828165911995,0,-1.7785245750976528,-1.087449433631744,1,2,0,-0.08994387737474697,0.1846424347145831,-0.25963979622275574,1.0054758687622418,1.281979424076538,2.581,1,12,3,0,2,0,0,1,0
10,1.0921240755753865,0,0.9400923984858064,1.4038040217188315,1,2,0,-1.3866540412903057,0.2563898506054906,1.9983645629333586,-1.0643965954886594,-1.1972128148877403,0.835,0,13,3,0,2,1,0,0,0
11,1.3719563463898579,0,0.016848796411047536,-1.295053888244292,1,2,0,-0.530039448158209,1.9893658959704874,-1.0721434568396002,1.0449020109384495,-2.839700080940539,0.124,2,13,3,0,2,1,0,0,0
2,1.2202881117216056,0,0.416175613917431,1.4038040217188315,1,2,0,-0.5143217492016572,2.7896255347536862,0.6662364682010903,0.5027925560155941,-1.4226346688644274,0.771,0,14,3,0,2,1,0,0,0
3,0.6547475204621546,0,-0.5038733736172768,-0.672240524406648,1,2,0,-0.9937115673765,-0.6487313960182655,-1.2705455135018529,0.8773409066895665,-0.9726872704696089,0.725,0,15,3,0,2,1,0,0,0
2,0.40473467274895697,0,1.170104645369483,-0.46463606979410016,1,2,1,-0.49860405024510457,-1.0240255714476278,0.10882116614999918,0.009965778812998661,0.18892991741820922,1.511,1,16,3,0,2,1,0,0,0
3,1.0812920200360814,0,-0.388867250175438,-0.879844979019196,1,2,0,-0.45930980285372414,0.7641407938334516,-1.1477251927109346,-0.5715698182860638,-1.0488735829468194,0.734,0,16,3,0,2,1,0,0,0
3,0.6235105073364912,1,0.8218916605039166,0.7809906578811876,1,3,1,-1.598842977203761,0.3778085544208726,0.1182688831339161,-1.754354083572293,0.19699670344520762,1.635,1,17,3,0,2,0,0,0,1
2,-0.9938401881956627,1,0.8107105096137378,1.4038040217188315,1,3,0,-1.598842977203761,-0.4500462443203678,1.0724882985095123,1.5081591815088888,0.464545106673999,1.769,1,18,3,0,2,0,1,0,0
12,-0.9938401881956627,0,-0.8568782802929193,0.15817729404354372,1,3,0,-1.331642094942373,2.6074974790306134,0.448938977571004,-0.7785570647111539,0.8239652396547209,1.917,1,18,3,0,2,1,0,0,0
12,-0.9938401881956627,0,-0.08537886887058674,-0.2570316151815522,1,3,0,-1.2923478475509922,-1.1564823392462262,-0.9020845511290979,0.0296788499011025,0.8351691091366636,1.859,1,19,3,0,2,1,0,0,0
6,-0.9938401881956627,0,1.6508941336471683,0.7809906578811876,1,3,0,-1.3709363423337535,-0.052675940924572305,1.478740128817935,0.6407840536323209,0.4802305239487192,1.668,1,20,3,0,2,0,1,0,0
6,-0.9938401881956627,0,-0.24510959587314013,1.1961995671062835,1,4,0,-0.7815226314630449,-0.3065514125385528,1.771619355319355,-1.419231875074528,0.8248615492132761,1.863,1,21,3,0,2,1,0,0,0
7,-0.9938401881956627,0,0.0328218691113031,0.36578174865609164,1,4,0,-1.598842977203761,0.13497114679010877,0.1844029020213336,-0.3941521784931298,0.7262674977721804,2.068,1,21,3,0,2,1,0,0,0
6,-0.9938401881956627,0,0.6461878608011081,-1.295053888244292,1,4,0,-0.39643900702751517,-1.4048387788685983,-0.7320256454185955,0.5422186981918018,1.4249407986661267,1.919,1,22,3,0,2,1,0,0,0
1,-0.9938401881956627,0,0.8346701186641211,-0.672240524406648,1,4,0,-0.47502750181027675,0.7806978898082763,-1.3933658342927713,-1.113679273208919,0.14232182037332736,1.669,1,23,3,0,2,1,0,0,0
4,-0.9938401881956627,0,-1.5389284845938227,-0.672240524406648,2,4,0,-0.4121567059840678,0.019071474966335135,-0.4108032679654246,-0.33501296522881824,1.1322957277977836,1.729,1,0,3,0,2,1,0,0,0
11,-0.9523770697764137,0,-0.05183541620005038,-0.672240524406648,2,4,0,0.3344339944521632,0.07426179488241788,-0.6092053246276773,1.1336108308349164,1.26987924503604,2.194,1,0,3,0,2,1,0,0,0
2,-0.9938401881956627,0,0.7915428223734318,-0.879844979019196,2,4,0,-0.12137927528785146,0.38884661840408913,-0.45804185288500854,-0.3941521784931298,0.6473922566193042,1.695,1,1,3,0,2,1,0,0,0
7,-0.8238127729174258,0,-1.452673892012444,-1.087449433631744,2,4,0,0.7352353178442449,0.3226182345047899,-1.912990268408195,2.3262516316651976,0.5537279077502633,1.875,1,2,3,0,2,0,0,1,0
1,-0.9938401881956627,0,1.5039418648048202,-0.2570316151815522,2,4,0,1.293213630801849,0.16808533873975842,0.6095501662975894,-0.6799917092706347,0.3713289125842359,2.234,1,2,3,0,2,0,1,0,0
12,-0.9682568576378583,0,0.34589409403630733,0.36578174865609164,2,4,0,0.6173525756701036,0.5820127381103787,0.0615825812304152,1.3701676838921624,0.8190355370826662,1.771,1,3,3,0,2,0,0,0,1
12,-0.9139576005271773,0,1.3506003668823687,0.36578174865609164,2,4,0,0.020080015321118375,-0.7315168758923896,0.16550746805350008,0.7393494090728402,0.8808808966229896,1.987,1,4,3,0,2,1,0,0,0
9,-0.9938401881956627,0,-1.832833022278521,-0.879844979019196,2,4,0,0.09866851010387993,-0.21824690067282054,-0.8170550982738467,-0.16745186097993586,0.4452744511650579,1.483,1,5,3,0,2,1,0,0,0
7,-0.9252788636043109,0,1.0503066001175678,-0.2570316151815522,2,4,0,0.9631419527142522,-0.12442335681548,0.9402202607346772,-1.7937802257485005,0.5416277287097653,1.743,1,5,3,0,2,0,0,0,1
6,1.5342731837707297,0,0.6477851680711334,-0.879844979019196,2,1,0,0.8531180600183869,-1.3110152350112578,-1.2422023625501024,1.4391634327005252,-2.159401125996979,0.26,2,6,3,0,2,0,1,0,0
7,1.4971351047200099,0,-1.168353197947899,-0.2570316151815522,2,1,0,0.1458216069735363,1.1449540012544221,-0.4769372868528421,-0.16745186097993586,0.4945714768856055,1.44,1,7,3,0,2,1,0,0,0
8,1.8999530387092547,1,4.131512323996823,3.272244113231763,2,1,0,1.1046012433232226,-0.5880220441105746,0.307223222812252,-0.7588439936230501,-1.0287066178793225,1.048,0,8,3,0,2,0,0,0,1
8,1.7364131824838116,1,-0.4447730046263319,1.1961995671062835,2,1,0,1.2539193834104685,-1.2558249150951752,1.2992335061235152,0.5816448403680095,1.1712851935949444,2.087,1,8,3,0,2,1,0,0,0
4,0.9256350761815568,0,-0.5150545245074556,-0.672240524406648,2,1,0,1.0181538990621852,-0.22376593266442868,-0.004551437657002302,1.2223196507313834,-0.9673094131182766,0.821,2,9,3,0,2,0,1,0,0
4,0.47068318435417933,0,-0.11572770700107209,-0.672240524406648,2,1,0,0.601634876713551,1.0897636813383391,0.09937344916608258,0.34508798731076346,-0.9220457804112279,1.344,0,10,3,0,2,1,0,0,0
8,0.3308059631829071,0,-0.6140875752490383,-1.087449433631744,2,1,0,0.4365990376697526,2.7509923108124283,-0.20295349431925513,-1.5079406949709955,-2.2669582730236284,0.673,2,10,3,0,2,0,1,0,0
4,0.3519336137228758,0,-0.0214865780695656,-0.46463606979410016,2,1,0,-0.7579460830282164,-0.2513610926224702,-1.487843004131939,0.9561931910419819,-0.8893304815239553,1.168,0,11,3,0,2,1,0,0,0
1,0.9217575505266093,0,1.7036052735580118,-1.087449433631744,2,2,0,-0.22354431850544085,1.0952827133299479,-0.3824601170136741,1.1237542952908648,-1.1434342413744156,1.181,0,12,3,0,2,0,0,0,1
6,1.3826744388095549,0,-0.2834449703537527,1.6114084763313794,2,2,0,0.16939815540836484,-0.9577971875483285,2.3290346573704466,0.16767034751782936,-0.870059826015014,1.251,0,13,3,0,2,0,0,0,1
11,0.8428061249329681,0,0.16380106525339638,-1.295053888244292,2,2,0,-0.01135538259198611,-0.7535930038588227,-1.176068343662685,0.3549445228548156,-2.1266858271097058,0.701,2,13,3,0,2,0,1,0,0
9,0.19905903773975095,0,1.0055819965568533,-1.295053888244292,2,2,0,-0.37286245859268735,-0.058194972916180705,0.5906547323297558,0.17752688306188105,-0.7651916076640302,0.709,0,14,3,0,2,1,0,0,0
9,0.6587056541773124,0,-1.3616273776209882,-1.087449433631744,2,2,0,-1.598842977203761,0.7475836978586267,-1.818513098569027,0.3155183806786079,-0.8064218473575794,0.821,0,15,3,0,2,1,0,0,0
4,0.9034039290931911,0,-0.4815110718369192,-0.672240524406648,2,2,0,-0.6086279429409707,0.9076356256152667,-0.7414733624025124,-0.23644760978829907,-0.5106396930342924,1.062,0,16,3,0,2,1,0,0,0
11,0.43790627931966947,1,2.508648137650881,1.1961995671062835,2,2,0,-1.3237832454640968,1.1339159372712053,1.469292411834018,1.173036973011124,1.4249407986661267,2.334,1,16,3,0,2,1,0,0,0
10,0.11523221429752317,1,-1.0421659236158813,0.9885951124937356,2,3,0,-0.8129580293761494,0.30606113852996514,0.9118771097829268,-0.09845611217157221,0.9207666719787057,2.096,1,17,3,0,2,1,0,0,0
6,-0.8657095071088409,0,0.2085256688141115,-0.04942716056900424,2,3,0,-1.5752664287689326,1.8458710641886722,0.5245207134423384,0.23666609632619257,-0.11760795160774293,1.085,0,18,3,0,2,0,0,0,1
6,-0.8823925959841062,0,-0.8265294421624346,0.36578174865609164,2,3,0,-0.7736637819847689,0.019071474966335135,-0.4108032679654246,1.5870114658613041,-1.1730124568067442,0.699,0,19,3,0,2,1,0,0,0
10,-0.8571205793140109,1,-0.9495221019544007,0.15817729404354372,2,3,0,-1.119453159028918,0.49922725823625463,0.32611865678008556,0.49293602047154245,0.2682533133503633,1.801,1,19,3,0,2,1,0,0,0
4,-0.9938401881956627,1,-0.7051340896404937,0.5733862032686396,2,3,0,-1.2530536001596118,-1.1840774992042677,0.2977755058283351,0.8379147645133589,0.0916803303149466,1.631,1,20,3,0,2,1,0,0,0
2,-0.9455365030116638,0,-1.3696139139711159,-0.46463606979410016,2,4,0,-1.0801589116375372,0.13497114679010877,-0.42025098494934116,1.3603111483481098,0.9342113153570367,1.501,1,21,3,0,2,0,0,0,1
11,-0.8495573195956508,0,0.9321058621356786,-0.879844979019196,2,4,0,-0.6950752872020074,1.0621685213802978,-0.39190783399759105,0.45350987829533473,-0.8687153616771808,0.778,0,21,3,0,2,0,1,0,0
3,-0.9503257336234736,0,2.1812001472956455,-1.087449433631744,2,4,0,-1.598842977203761,0.4937082262446462,-1.4122612682606048,-1.3699491973542686,0.49950117945766026,1.726,1,22,3,0,2,0,0,0,1
4,-0.9859489370598948,0,-1.0597363035861627,-0.2570316151815522,2,4,0,0.20869240279974527,-1.4048387788685983,0.5623115813780054,0.7492059446168918,1.2640532329054295,1.794,1,23,3,0,2,0,1,0,0
11,-0.9938401881956627,0,-0.09176809795068873,-0.04942716056900424,3,4,0,-0.042790780505089894,-0.6818455879679151,0.1277166001178327,-1.1432488798410747,-0.17541991813456684,1.321,0,0,3,0,2,1,0,0,0
4,-0.9817184036929915,0,-2.15868370536373,-1.295053888244292,3,4,0,0.12224505853870847,1.0069782014642155,-1.0532480228717667,-1.6065060504115143,0.6917595797677971,1.871,1,0,3,0,2,1,0,0,0
8,-0.9634731862026148,0,1.0279442983372102,-0.04942716056900424,3,4,0,0.3265751449738873,-1.1951155631874844,0.1749551850374167,-0.28573028750855844,1.4249407986661267,2.513,1,1,3,0,2,0,1,0,0
12,-0.9938401881956627,1,-2.513285919309398,1.6114084763313794,3,4,0,0.9002711568880433,-0.5935410761021829,1.6771421854801871,1.2124631151873317,0.39373665154812126,1.705,1,2,3,0,2,1,0,0,0
9,-0.9938401881956627,0,0.5008328992287845,-0.879844979019196,3,4,0,0.9317065548011477,-0.516274628219667,-0.8737414001773475,0.23666609632619257,1.307972401274645,2.152,1,3,3,0,2,0,0,0,1
6,-0.9938401881956627,0,-2.1842406216841384,0.36578174865609164,3,4,0,1.1517543401928791,1.139434969262814,-0.004551437657002302,-0.5025740694777007,0.40045897323728713,1.29,1,3,3,0,2,0,0,0,1
2,-0.7718177944934482,0,1.3458084450722918,0.5733862032686396,3,4,0,0.5387640808873421,0.3005421065383568,1.0252497135899283,-0.4532913917574408,-1.3253850817611648,0.983,2,4,3,0,2,1,0,0,0
1,-0.9703359896736294,0,0.8506431913643762,-0.2570316151815522,3,4,0,0.3422928439304392,-0.3120704445301611,0.9969065626381781,-0.4927175339336485,1.0798616186222918,1.585,1,5,3,0,2,1,0,0,0
12,-0.9938401881956627,1,1.8441683133202582,2.441826294781571,3,4,0,-0.19210892059233636,0.10737598683206753,3.6517150351187984,2.2868254894889897,0.45961540410194424,2.059,1,5,3,0,2,1,0,0,0
5,1.6639465363546808,1,-0.5741548934984,0.36578174865609164,3,1,0,0.719517618887693,0.2950230745467486,-0.09902860749617026,-0.5321436761098561,0.8284467874474978,1.897,1,6,3,0,2,1,0,0,0
12,1.0728504104202565,0,-0.30740457940413607,0.15817729404354372,3,1,0,1.8590507932377296,-0.052675940924572305,-0.5903098906598435,0.7787755512490478,0.9485522682939237,2.148,1,7,3,0,2,0,0,0,1
5,0.9773354182475239,1,1.57901530649602,0.9885951124937356,3,1,0,1.5839910614980652,-0.21272786868121213,0.21274605297308408,0.1479572764297255,0.6545627330877475,1.668,1,8,3,0,2,1,0,0,0
2,1.6163933400071235,0,1.182883103529687,-1.295053888244292,3,1,0,1.7568857500201396,-0.3838178604210685,-1.1193820417591842,0.3549445228548156,-1.913364152173517,0.043,2,8,3,0,2,1,0,0,0
1,0.5535677273684304,0,-0.7402748495810559,-0.46463606979410016,3,1,0,-0.15281467320095593,0.4881891942530381,-0.5997576076437605,-0.788413600255206,-0.6276080904257739,0.951,0,9,3,0,2,1,0,0,0
2,1.0866872008936108,0,-1.6283776917152526,-0.2570316151815522,3,1,0,1.6311441583677224,0.8910785296404418,0.38280495868358644,-1.2418142352815937,-0.9968876285506051,0.985,0,10,3,0,2,0,0,0,1
7,0.69527113804171,0,1.5838072283060969,0.36578174865609164,3,1,0,-0.14495582372267998,2.8889681106026353,-0.6092053246276773,0.2563791674142964,-1.079796262716981,1.155,0,11,3,0,2,1,0,0,0
3,1.108284601853426,0,-1.243426639639099,-1.087449433631744,3,1,0,0.6330702746266554,0.008033410983118588,-1.2894409474696864,-0.01960382781915687,-0.920253161294117,1.007,0,11,3,0,2,0,1,0,0
1,0.9725962202248105,0,-0.5278329826676595,-1.087449433631744,3,2,0,0.2637043491476783,0.20119953068940807,0.1182688831339161,-1.7050714058520335,-1.1828718619508536,0.951,0,12,3,0,2,1,0,0,0
9,0.5388303502913468,0,-0.32337765210439107,-1.087449433631744,3,2,1,0.3344339944521632,0.2067185626810162,0.4205958266192535,1.7841421767423427,1.1309512634599503,2.209,1,13,3,0,2,1,0,0,0
10,1.4569756132055427,0,0.03122456184127732,1.4038040217188315,3,2,0,-1.0408646642461568,0.8634833696824005,-0.05179002257658628,-0.4237217851252853,-1.5893482467557345,0.855,0,14,3,0,2,1,0,0,0
9,1.798553658141164,1,0.8091132023437125,-0.672240524406648,3,2,0,-0.6086279429409707,-0.8970878356406377,-0.5714144566920101,-1.2319576997375419,1.041768462383687,1.936,1,14,3,0,2,0,0,0,1
4,1.072355643705862,0,0.7659859060530232,-0.2570316151815522,3,2,0,-1.598842977203761,-1.3882816828937736,-1.5445293060354401,1.0547585464825011,-0.9475906028300572,0.926,0,15,3,0,2,0,0,0,1
6,1.8879757927973055,0,-0.5901279661986555,-0.04942716056900424,3,2,0,-0.042790780505089894,1.0456114254054734,-1.3083363814375202,-0.6898482448146869,-1.1057892399150882,1.249,0,16,3,0,2,1,0,0,0
2,0.3760437624906283,0,0.8586297277145039,0.5733862032686396,3,2,0,-0.6636398892889029,0.5599366101439456,1.0158019966060114,-0.9362616334159846,-0.9511758410642791,1.095,0,16,3,0,2,0,1,0,0
5,0.46135210648775704,1,0.59187941362024,1.4038040217188315,3,3,0,-0.5064628997233812,1.0566494893886897,1.667694468496271,0.3549445228548156,-1.2169316251759597,1.053,0,17,3,0,2,1,0,0,0
2,-0.9938401881956627,1,-0.7083287041805448,1.4038040217188315,3,3,0,-1.598842977203761,-1.2889391070448248,2.5935707329201163,1.685576821301823,0.9369002440327031,2.287,1,18,3,0,2,1,0,0,0
6,-0.9104997927029803,0,0.8490458840943509,1.1961995671062835,3,3,0,-1.1351708579854702,2.027999119911745,0.1844029020213336,-0.9066920267838291,0.7589827966594532,2.362,1,19,3,0,2,0,1,0,0
6,-0.9938401881956627,0,0.8170997386938398,-0.04942716056900424,3,3,0,-1.598842977203761,-1.4048387788685983,-0.22184892828708866,0.42394027166317877,0.7849757738575602,1.818,1,19,3,0,2,0,1,0,0
5,-0.8974496257137484,0,0.07435185813196667,-0.672240524406648,3,3,0,-1.143029707463746,0.4716320982782131,-0.6281007585955107,1.4391634327005252,-2.3633115505683358,0.443,2,20,3,0,2,1,0,0,0
10,-0.9938401881956627,0,0.24845835056474985,0.15817729404354372,3,4,0,-1.598842977203761,-1.1399252432714015,0.7985045059759254,-0.5025740694777007,0.0325238994502895,1.617,1,21,3,0,2,0,1,0,0
4,-0.9938401881956627,0,-1.24662125417915,-1.295053888244292,3,4,0,-1.205900503289955,-0.9633162195399368,-1.6201110419067741,-1.330523055178061,0.8105205962763898,2.072,1,22,3,0,2,1,0,0,0
3,-0.9919556273397095,0,0.11907646169268181,-0.672240524406648,3,4,0,-0.38858015754923925,1.6195907525327335,0.7134750531206743,1.173036973011124,0.3610213526608491,1.893,1,22,3,0,2,1,0,0,0
12,-0.8601475509543247,0,-0.3457399538847486,0.7809906578811876,3,4,0,-0.19210892059233636,0.714469505908977,1.478740128817935,-1.5966495148674624,-0.10954116558074388,1.915,0,23,3,0,2,1,0,0,0
4,-0.9938401881956627,0,0.1989418251939585,-0.2570316151815522,4,4,0,-0.4200155554623437,-0.7370359078839979,0.4678344115388375,-0.17730839652398755,0.3847735559625676,1.369,1,0,3,0,2,1,0,0,0
3,-0.9938401881956627,0,1.0582931364676957,-1.087449433631744,4,4,0,0.28728089758250686,1.8569091281718888,-1.2422023625501024,-0.23644760978829907,1.0995804289105107,2.13,1,0,3,0,2,1,0,0,0
8,-0.8420190761718389,0,-0.67797986605006,-0.04942716056900424,4,4,0,0.5859171777569991,0.12945211479850038,0.08992573218216565,0.34508798731076346,-0.8077663116954126,0.864,0,1,3,0,2,0,1,0,0
4,-0.990034931836076,0,1.3394192159921898,-0.672240524406648,4,4,0,0.4365990376697526,-0.06923303689939725,-0.8453982492255971,-0.4237217851252853,0.6447033279436379,1.51,1,2,3,0,2,1,0,0,0
3,-0.8817810865618205,0,0.09831146718234945,-0.04942716056900424,4,4,0,1.1203189422797746,0.28398501056353204,0.4205958266192535,1.6757202857577713,-0.27222135045855184,1.543,0,3,3,0,2,0,1,0,0
6,-0.9712282375125099,0,-0.4783164572968682,-0.879844979019196,4,4,0,1.9454981374987665,-1.4048387788685983,-0.04234230559266935,1.1927500440992276,0.8302394065646089,1.433,1,3,3,0,2,1,0,0,0
3,-0.9629228277225577,0,-0.04864080165999938,-1.087449433631744,4,4,0,0.6252114251483796,-1.2061536271707007,-1.3083363814375202,1.4194503616124219,1.0301164381224661,1.754,1,4,3,0,2,0,1,0,0
2,-0.9938401881956627,0,-1.4367008193121884,0.15817729404354372,4,4,0,0.9710008021925282,-0.2955133485553364,0.6945796191528404,-0.5715698182860638,0.7988685720151693,1.818,1,5,3,0,2,0,0,1,0
9,1.0087475454350237,1,0.18137144522367774,0.5733862032686396,4,1,0,0.9238477053228717,-1.1620013712378345,1.37481524199485,-1.9613413299973832,0.8799845870644344,1.865,1,6,3,0,2,0,0,0,1
2,1.0922880712840903,0,0.23567989240454587,-0.2570316151815522,4,1,0,0.1458216069735363,-0.7535930038588227,0.2505369209087511,-0.5617132827420122,-0.8189701811773552,1.201,0,6,3,0,2,1,0,0,0
8,0.9754730940978359,1,0.1254656907727838,0.7809906578811876,4,1,0,1.33250787819323,-0.4555652763119761,0.8079522229598423,0.15781381197377722,0.378947543831957,1.656,1,7,3,0,2,1,0,0,0
9,1.8792923590008497,0,0.31714256317584777,-1.295053888244292,4,1,0,0.4365990376697526,-1.3496484589525157,-1.081591173823517,0.39437066503102325,-2.6102448339503526,0.157,2,8,3,0,2,0,0,1,0
4,0.9413425295694483,1,0.5934767208902653,0.7809906578811876,4,1,0,0.0593742627124995,-0.6266552680518325,0.581207015345839,1.8827075321828612,0.40045897323728713,1.716,1,8,3,0,2,0,1,0,0
2,1.1165288607011494,0,0.8921731803850402,-0.2570316151815522,4,1,0,0.3658693923652677,-0.11338529283226345,-0.5147281547885091,0.5520752337358539,-1.1201301928519747,0.729,0,9,3,0,2,1,0,0,0
12,0.5465631648949768,0,-0.5501952844480171,-0.2570316151815522,4,1,0,0.7509530168007974,0.12393308280689222,-0.6186530416115941,0.42394027166317877,-1.245165376270455,0.769,2,10,3,0,2,1,0,0,0
3,1.2781202255401276,1,-0.9718844037347583,-0.04942716056900424,4,1,0,-0.8522522767675298,-0.04163787694135576,-0.7036824944668452,-0.9165485623278807,0.8302394065646089,2.061,1,11,3,0,2,0,1,0,0
6,1.0476006304564263,1,1.2100373271201212,0.36578174865609164,4,1,0,-0.07422617841819439,-0.924682995598679,-0.5619667397080931,1.9714163520793284,0.7146154735109604,2.007,1,11,3,0,2,0,1,0,0
2,0.36876402077714626,0,0.4481217593179416,-0.879844979019196,4,2,0,-0.01135538259198611,-0.30103238054694453,-0.9493231360486819,0.5520752337358539,-0.979857746938052,0.913,0,12,3,0,2,1,0,0,0
11,0.8528876916358318,0,-2.585164746460548,-1.295053888244292,4,2,0,-0.4671686523320001,-0.433489148345543,-1.2138592115983522,-1.2812403774578014,-2.3409038116044503,0.304,2,13,3,0,2,1,0,0,0
5,0.048897339920947656,0,-0.7482613859311831,-0.04942716056900424,4,2,0,-0.25497971641854533,-0.4279701163539347,-0.6847870604990115,-2.345746216215408,-1.46117597988231,0.561,0,14,3,0,2,0,1,0,0
1,0.694651289854575,0,-0.31698842302428903,-1.295053888244292,4,2,0,-0.530039448158209,-0.6873646199595234,-1.5161861550836897,0.45350987829533473,-1.5709739008053487,0.804,2,14,3,0,2,1,0,0,0
10,0.4597899778726456,0,0.35388063038643514,0.9885951124937356,4,2,0,-0.9701350189416719,0.2563898506054906,1.0346974305738452,-0.2660172164204546,-0.9471424480507796,0.808,0,15,3,0,2,1,0,0,0
12,0.6705828349110693,0,0.023238025491149537,-1.295053888244292,4,2,0,-0.47502750181027675,-0.7756691318252558,-0.6564439095472613,-0.5715698182860638,-1.874822841155634,0.349,2,16,3,0,2,1,0,0,0
5,0.9199341406128851,1,-1.428714282962061,0.7809906578811876,4,3,0,-1.205900503289955,1.7575665523229402,0.8551908078794263,1.1631804374670724,0.28080164717013917,1.662,1,17,3,0,2,0,0,0,1
9,0.6389900344851669,1,-0.09496271249073973,-0.672240524406648,4,3,0,-1.3080655465075446,-0.4776414042784092,-1.0343525889039331,-2.8878556711382624,-0.5899630889664467,0.953,0,17,3,0,2,0,0,0,1
4,-0.9938401881956627,1,-1.5644854009142313,1.1961995671062835,4,3,0,-1.598842977203761,0.3005421065383568,0.4772821285227544,-1.113679273208919,0.5546242173088185,1.811,1,18,3,0,2,1,0,0,0
7,-0.9938401881956627,1,1.0566958291976698,1.8190129309439274,4,3,0,-1.0487235137244326,0.4495559703117801,0.8929816758150932,0.15781381197377722,1.4083590718328514,2.072,1,19,3,0,2,0,1,0,0
2,-0.7857796664395427,0,0.24366642875467306,0.15817729404354372,4,3,0,-1.1666062558985746,-1.4048387788685983,0.4961775624905879,0.5520752337358539,-1.1895941836400197,1.052,2,19,3,0,2,0,1,0,0
7,-0.8651396915108021,1,-0.3649076411250552,1.4038040217188315,4,3,0,-0.9544173199851196,1.5975146245663003,1.525978713737519,0.34508798731076346,0.42645195043539413,2.03,1,20,3,0,2,0,0,1,0
8,-0.9938401881956627,0,-0.19559307050234878,-0.46463606979410016,4,4,0,-0.7736637819847689,-0.0030046530000979615,0.8079522229598423,1.3110284706278506,-0.42459397541297267,1.021,0,21,3,0,2,0,1,0,0
3,-0.9859322595301961,0,-0.16204961783181243,-1.087449433631744,4,4,0,-1.598842977203761,-0.03059981295813921,-0.7225779284346787,-0.995400846680296,0.46544141623255486,1.776,1,22,3,0,2,1,0,0,0
12,-0.9342930684064576,0,1.3138622996717808,-0.672240524406648,4,4,0,-0.45930980285372414,1.658223976473991,-1.553977023019357,-0.4532913917574408,0.7791497617269502,2.178,1,22,3,0,2,0,0,0,1
5,-0.9938401881956627,0,-0.379283406555285,-0.2570316151815522,4,4,0,-1.0251469652896046,1.0511304573970817,-1.128829758743101,0.5915013759120612,0.7975241076773361,1.726,1,23,3,0,2,0,0,0,1
